Enrollment_ID,Name,Department,Email,Attendance,Mock_Status,Mock_Score,CGPA,Internships,Projects,Aptitude_Score,Communication_Score,Placed
70501410,Pooja Singh,DS,pooja.singh@gmail.com,61,Present,41.47,6.25,4,5,20.7,83.06,Placed
70500350,Karan Kumar,CSE,karan.kumar@gmail.com,71,Present,37.12,9.11,,,35.03,,Placed
70500977,Arjun Patel,CSE,arjun_patel@outlook.com,,Absent,,8.5,0,,,40.81,Placed
70500668,Vikram Kumar,CSE,,75,Absent,,5.95,1,2,45.21,59.65,Placed
70500749,Riya Gupta,AIML,,90,Present,64.73,5.06,4,6,25.25,29.86,Not Placed
70501731,Neha Sharma,DS,,,Present,49.67,,2,1,40.42,78.2,Placed
70501928,Arjun Das,IT,,91,Absent,,5.53,0,,32.37,88.55,Not Placed
70501674,Vikram Verma,AIML,,,Present,81.18,8.44,4,2,,55.7,Not Placed
70501234,Riya Jain,IT,riya_jain@outlook.com,84,Present,95.23,8.85,1,6,40.43,70.51,Placed
70500108,Karan Jain,AIML,karan.jain@gmail.com,,Absent,,9.38,2,,77.86,51.15,Placed
70501836,Arjun Jain,IT,arjun_jain@outlook.com,70,Present,56.55,6.63,,1,94.59,65.28,Placed
70501086,Karan Jain,CSE,karan_jain@outlook.com,88,Present,36.75,9.24,2,5,,88.12,Not Placed
70500519,Amit Verma,IT,amit.verma@gmail.com,49,Absent,,8.21,,6,65.52,69.86,Placed
70500730,Arjun Jain,DS,,58,Absent,,,,,,59.48,Placed
70500237,Riya Mehta,DS,riya.mehta@gmail.com,59,Absent,,7.04,3,1,,42.94,Placed
70501614,Neha Jain,CSE,neha_jain@outlook.com,59,Absent,,7.14,2,4,90.46,40.16,Placed
70501258,Neha Das,CSIT,neha_das@outlook.com,,Present,68.26,6.03,,1,,22.48,Not Placed
70500932,Karan Gupta,IT,karan_gupta@outlook.com,63,Present,41.69,7.25,,2,21.02,56.54,Not Placed
70500242,Riya Verma,AIML,riya_verma@outlook.com,68,Present,41.64,8.37,3,6,22.04,44.4,Placed
70501505,Riya Yadav,DS,riya_yadav@outlook.com,54,Present,52.95,,0,6,36.64,92.55,Not Placed
70500787,Vikram Singh,CSE,,,Present,61.54,8.04,,1,42.95,26.28,Not Placed
70500989,Sneha Gupta,DS,,42,Absent,,7.33,3,,53.68,62.14,Not Placed
70500591,Sneha Yadav,CSIT,sneha_yadav@outlook.com,,Present,37.7,7.33,1,,27.04,,Not Placed
70501922,Sneha Sharma,IT,,54,Present,75.43,,2,,,21.44,Placed
70501214,Riya Verma,AIML,riya_verma@outlook.com,93,Absent,,8.52,4,,97.95,28.09,Placed
70501389,Pooja Mehta,AIML,pooja.mehta@gmail.com,74,Absent,,9.28,1,4,,,Not Placed
70501418,Rahul Das,AIML,,94,Present,40.4,6.64,3,6,,70.01,Placed
70500836,Anjali Yadav,CSIT,,42,Present,92.37,5.19,4,1,65.83,74.26,Placed
70500945,Sneha Gupta,CSE,sneha.gupta@gmail.com,54,Absent,,8.51,4,2,79.31,77.75,Placed
70500412,Karan Sharma,CSIT,karan.sharma@gmail.com,50,Present,54.47,7.84,,4,,77.13,Not Placed
70500193,Rahul Singh,DS,rahul_singh@outlook.com,43,Present,75.9,9.74,2,,96.76,67.54,Placed
70501273,Anjali Mehta,IT,anjali.mehta@gmail.com,45,Absent,,6.84,0,3,,85.66,Placed
70501140,Karan Mehta,CSIT,karan.mehta@gmail.com,76,Present,36.47,7.12,0,5,39.47,48.37,Not Placed
70501142,Anjali Jain,IT,anjali_jain@outlook.com,65,Absent,,9.16,0,6,58.67,28.41,Not Placed
70500774,Rahul Verma,CSIT,rahul_verma@outlook.com,,Present,26.78,9.67,,,99.55,,Not Placed
70501724,Arjun Patel,CSE,arjun.patel@gmail.com,97,Absent,,7.44,3,1,27.25,71.38,Placed
70501564,Neha Sharma,CSIT,neha.sharma@gmail.com,74,Present,89.18,7.99,,,68.98,37.01,Placed
70500535,Vikram Kumar,IT,vikram.kumar@gmail.com,83,Absent,,8.28,1,3,,75.54,Placed
70501869,Neha Mehta,IT,neha.mehta@gmail.com,,Absent,,7.7,0,2,38.38,69.85,Not Placed
70500986,Neha Singh,CSIT,neha_singh@outlook.com,51,Absent,,6.72,4,4,49.89,,Not Placed
70500699,Rahul Jain,IT,rahul.jain@gmail.com,72,Absent,,8.48,2,5,73.54,59.55,Placed
70501989,Vikram Mehta,CSIT,vikram_mehta@outlook.com,40,Absent,,5.62,0,,37.4,34.78,Placed
70501460,Sneha Yadav,CSIT,sneha_yadav@outlook.com,,Absent,,9.51,1,3,86.62,,Not Placed
70501339,Pooja Yadav,CSE,pooja_yadav@outlook.com,,Present,42.9,7.27,0,2,53.1,95.8,Placed
70500676,Amit Sharma,DS,,,Absent,,7.53,,4,40.71,65.43,Not Placed
70501970,Anjali Mehta,DS,,83,Present,54.76,6.35,2,2,97.41,73.39,Placed
70501612,Pooja Das,IT,,,Present,31.31,,0,3,97.87,46.39,Placed
70500415,Karan Das,AIML,karan_das@outlook.com,86,Absent,,,3,4,98.74,,Not Placed
70501303,Riya Das,IT,riya.das@gmail.com,40,Absent,,8.06,,4,99.61,35.68,Not Placed
70501382,Pooja Singh,DS,pooja.singh@gmail.com,79,Present,81.33,5.7,3,2,74.71,85.03,Not Placed
70501340,Riya Mehta,IT,riya.mehta@gmail.com,60,Absent,,5.71,,,89.02,23.9,Not Placed
70500763,Karan Patel,AIML,karan_patel@outlook.com,55,Present,92.26,,,3,66.74,72.43,Placed
70500157,Vikram Gupta,CSE,,84,Present,86.03,6.61,3,5,65.54,29.16,Not Placed
70500254,Neha Verma,CSIT,neha_verma@outlook.com,64,Present,89.25,5.64,0,6,,,Placed
70500148,Pooja Verma,CSE,pooja.verma@gmail.com,92,Present,60.96,8.22,4,,57.56,36.59,Not Placed
70501417,Riya Patel,CSE,riya_patel@outlook.com,73,Absent,,5.08,4,,,97.18,Not Placed
70501694,Karan Verma,CSE,karan.verma@gmail.com,,Present,87.25,,2,,43.79,67.58,Placed
70500914,Riya Gupta,AIML,riya_gupta@outlook.com,79,Present,46.36,5.64,,5,37.49,55.6,Placed
70501584,Neha Gupta,CSE,neha.gupta@gmail.com,57,Present,88.14,7.23,0,1,,86.33,Not Placed
70501571,Vikram Kumar,IT,vikram.kumar@gmail.com,46,Present,28.87,5.71,0,2,,48.77,Placed
70501640,Sneha Kumar,IT,sneha.kumar@gmail.com,88,Present,28.32,9.59,4,2,56.46,25.76,Placed
70500222,Neha Verma,CSE,,77,Absent,,6.04,2,5,87.82,40.39,Not Placed
70500163,Sneha Singh,CSE,sneha.singh@gmail.com,,Present,60.17,9.75,1,4,71.86,60.33,Not Placed
70501562,Amit Mehta,AIML,amit.mehta@gmail.com,48,Absent,,7.77,2,5,92.65,47.94,Placed
70501569,Pooja Das,DS,,54,Present,52.9,8.61,4,,73.48,43.47,Placed
70501049,Anjali Singh,AIML,,60,Absent,,,4,6,49.8,46.6,Not Placed
70500075,Pooja Jain,CSIT,pooja_jain@outlook.com,74,Present,20.41,9.4,3,3,29.63,44.02,Not Placed
70501087,Pooja Jain,DS,pooja_jain@outlook.com,88,Present,98.5,9.8,3,,44.2,25.64,Placed
70501405,Arjun Das,CSE,arjun.das@gmail.com,66,Absent,,9.24,3,4,65.39,24.43,Placed
70501448,Pooja Verma,DS,pooja_verma@outlook.com,98,Present,43,9.08,,3,86.9,34.6,Placed
70500056,Vikram Verma,DS,vikram.verma@gmail.com,,Present,46.64,8.79,4,1,29.14,49.04,Not Placed
70500572,Anjali Gupta,AIML,,59,Absent,,9.48,,1,35.98,40.55,Placed
70500951,Riya Patel,CSIT,,42,Present,39.01,7.58,1,3,,61.22,Placed
70500815,Riya Singh,IT,,42,Absent,,6.98,3,5,31.96,,Not Placed
70500786,Arjun Patel,CSIT,arjun_patel@outlook.com,95,Absent,,9.31,1,3,88.39,63.93,Not Placed
70501919,Arjun Gupta,IT,,,Present,68.04,,3,3,34.78,62.32,Placed
70501764,Karan Sharma,IT,karan_sharma@outlook.com,40,Present,88.24,6.49,4,4,31.85,87.39,Placed
70501962,Karan Gupta,DS,karan_gupta@outlook.com,,Present,60.6,8.92,,,54.68,25.89,Not Placed
70501205,Amit Patel,IT,amit.patel@gmail.com,,Absent,,9.71,3,1,68.35,43.38,Not Placed
70501170,Vikram Kumar,CSIT,,94,Present,57.86,9.74,,5,58.19,40.99,Not Placed
70501778,Amit Gupta,CSIT,amit_gupta@outlook.com,50,Present,78.76,8.88,0,4,92.72,37.71,Not Placed
70501834,Karan Gupta,CSE,,57,Absent,,8.76,2,5,,,Placed
70501801,Karan Gupta,IT,karan_gupta@outlook.com,60,Present,99.98,5.32,,4,29.84,,Not Placed
70501430,Amit Das,CSIT,amit.das@gmail.com,59,Present,33.94,9.28,0,2,60.23,,Placed
70501345,Sneha Singh,AIML,sneha_singh@outlook.com,88,Absent,,7.25,3,2,44.93,26.12,Placed
70500610,Sneha Gupta,CSE,sneha_gupta@outlook.com,,Absent,,,3,4,52.57,94.54,Not Placed
70501602,Amit Jain,CSIT,,44,Present,59.91,,4,6,,80.24,Placed
70501478,Pooja Jain,CSE,pooja_jain@outlook.com,85,Absent,,5.08,2,6,95.28,46.39,Placed
70500468,Rahul Kumar,DS,rahul.kumar@gmail.com,59,Absent,,8.85,3,,,45.17,Not Placed
70500737,Pooja Das,CSIT,pooja_das@outlook.com,73,Absent,,5.08,1,3,71.86,25.86,Not Placed
70500195,Karan Patel,AIML,,56,Present,49.47,5.79,3,4,35,,Not Placed
70500506,Arjun Patel,CSE,arjun_patel@outlook.com,63,Present,84.05,5.17,0,,52.3,67.5,Not Placed
70500049,Arjun Kumar,DS,,62,Present,62.26,6.06,0,4,48.31,42.14,Not Placed
70501311,Karan Kumar,DS,karan_kumar@outlook.com,82,Absent,,,0,1,49.05,42.36,Not Placed
70500804,Karan Jain,AIML,karan_jain@outlook.com,83,Absent,,6.49,1,1,80.66,,Not Placed
70501996,Anjali Yadav,DS,anjali.yadav@gmail.com,,Present,56.07,8.06,0,1,99.69,97.54,Placed
70500309,Riya Mehta,IT,,71,Present,40.59,,0,,,,Not Placed
70501477,Arjun Singh,AIML,arjun_singh@outlook.com,47,Absent,,6.04,1,5,24.85,97.32,Not Placed
70500703,Karan Jain,CSIT,,,Absent,,5.29,3,,92.01,,Placed
70500767,Vikram Jain,CSIT,vikram_jain@outlook.com,,Present,98.94,5.21,,6,56.05,62.28,Not Placed
70500327,Arjun Verma,CSE,,,Absent,,5.72,,1,,,Placed
70500829,Karan Kumar,AIML,karan_kumar@outlook.com,51,Present,84.06,5.59,3,1,80.8,35.79,Placed
70500659,Riya Gupta,AIML,riya.gupta@gmail.com,71,Present,79.61,6.94,3,5,20.79,,Not Placed
70501261,Vikram Das,CSIT,vikram.das@gmail.com,96,Absent,,,1,5,48.12,54.42,Placed
70501695,Pooja Sharma,AIML,pooja.sharma@gmail.com,,Present,41.68,6.65,0,2,,30.05,Placed
70500814,Sneha Patel,AIML,,52,Absent,,9.45,0,3,86.95,48.6,Not Placed
70500063,Sneha Kumar,AIML,sneha.kumar@gmail.com,56,Absent,,6.79,3,,,40.41,Not Placed
70500758,Karan Verma,AIML,,95,Absent,,6.75,0,2,97.72,,Not Placed
70500111,Vikram Gupta,CSE,vikram.gupta@gmail.com,89,Absent,,,0,2,99.44,21.76,Not Placed
70501104,Neha Mehta,CSE,neha.mehta@gmail.com,65,Absent,,7.42,,4,98.56,62.63,Placed
70501472,Amit Das,CSIT,,87,Present,39.7,7.59,4,,46.85,85.54,Not Placed
70501187,Riya Das,CSIT,,51,Present,49.76,9.14,4,1,69.04,49.88,Placed
70500256,Amit Mehta,CSE,amit.mehta@gmail.com,69,Absent,,,4,5,78.17,76.07,Placed
70501759,Arjun Yadav,CSIT,arjun_yadav@outlook.com,60,Present,86.53,5.9,4,5,33.91,,Not Placed
70501434,Anjali Jain,CSE,,,Absent,,5.01,0,6,65.53,42.41,Placed
70501743,Anjali Sharma,CSE,anjali.sharma@gmail.com,,Present,55.75,6.87,2,5,88.94,,Placed
70500847,Anjali Mehta,CSE,anjali.mehta@gmail.com,44,Present,53.6,9.02,,4,86.9,51.19,Not Placed
70501026,Amit Mehta,DS,amit.mehta@gmail.com,87,Absent,,5.12,,1,,70.98,Not Placed
70500318,Pooja Das,IT,pooja_das@outlook.com,73,Absent,,7.31,,3,38.79,66.61,Not Placed
70500132,Vikram Jain,CSE,vikram.jain@gmail.com,56,Present,85.97,6.73,0,1,96.65,33.04,Placed
70501493,Neha Kumar,CSE,neha_kumar@outlook.com,,Present,71.5,5.17,,3,,96.5,Not Placed
70501656,Pooja Jain,IT,pooja.jain@gmail.com,50,Present,30.42,8.7,1,3,83.07,,Placed
70500145,Anjali Sharma,IT,,97,Present,65.04,7.9,4,4,43.54,23.89,Not Placed
70501620,Sneha Kumar,AIML,sneha.kumar@gmail.com,94,Present,75.64,6.57,,2,95.56,75.87,Not Placed
70500207,Riya Kumar,CSE,riya.kumar@gmail.com,92,Present,75.69,5.38,1,,31.64,28.52,Placed
70500390,Anjali Verma,CSIT,,58,Absent,,9.34,1,2,87.87,60.6,Not Placed
70501254,Sneha Verma,AIML,sneha_verma@outlook.com,50,Absent,,6.23,4,2,,,Placed
70501811,Anjali Kumar,CSE,,,Absent,,,1,6,,94.35,Placed
70500891,Pooja Das,IT,pooja.das@gmail.com,,Present,78.14,6.33,2,1,80.34,75.64,Not Placed
70500384,Anjali Gupta,CSIT,,93,Absent,,6.43,,2,,75.23,Not Placed
70500214,Neha Kumar,CSIT,,85,Absent,,7.49,0,1,55.8,61.75,Not Placed
70500818,Pooja Das,DS,pooja_das@outlook.com,92,Present,78.39,9.19,3,5,72.93,,Placed
70501264,Rahul Gupta,DS,rahul.gupta@gmail.com,54,Present,87.63,,2,3,,66.97,Not Placed
70501457,Neha Singh,DS,neha.singh@gmail.com,89,Absent,,6.12,0,4,30.73,70.87,Not Placed
70500016,Vikram Patel,DS,vikram.patel@gmail.com,,Absent,,,0,4,46.12,71.5,Not Placed
70501502,Vikram Verma,CSE,vikram_verma@outlook.com,85,Present,88.11,,,3,25.59,45.61,Not Placed
70501034,Neha Jain,DS,neha_jain@outlook.com,,Absent,,,0,,,,Not Placed
70500501,Anjali Singh,CSE,anjali.singh@gmail.com,87,Present,91.26,6.19,0,,86.91,55.28,Placed
70501384,Pooja Singh,AIML,pooja_singh@outlook.com,44,Absent,,5.44,,2,53.16,37.79,Placed
70500032,Pooja Jain,AIML,,,Present,36.9,6.25,3,4,,40.56,Not Placed
70500249,Karan Verma,DS,karan.verma@gmail.com,68,Absent,,8.14,3,,68.33,88.87,Placed
70501139,Pooja Patel,IT,,,Absent,,6.85,4,5,77.09,60.91,Not Placed
70501876,Neha Sharma,DS,neha.sharma@gmail.com,93,Present,67.89,9.15,1,3,98.43,55.88,Not Placed
70501567,Amit Singh,IT,amit_singh@outlook.com,53,Absent,,7.26,2,4,46.49,89.4,Not Placed
70500159,Sneha Patel,DS,,85,Absent,,9.77,,5,25.35,,Not Placed
70500958,Pooja Sharma,CSIT,pooja_sharma@outlook.com,81,Absent,,7.06,,2,27.79,74.45,Placed
70500273,Anjali Das,IT,anjali.das@gmail.com,,Present,36.02,6.05,4,,55.42,70.77,Placed
70500561,Neha Singh,AIML,neha_singh@outlook.com,63,Absent,,5.77,0,2,43.77,93.33,Placed
70500512,Pooja Verma,AIML,pooja_verma@outlook.com,,Absent,,,,1,,,Placed
70501671,Sneha Singh,CSE,sneha.singh@gmail.com,73,Absent,,5.65,2,2,96.21,34.44,Placed
70500355,Pooja Singh,AIML,pooja.singh@gmail.com,64,Absent,,5.04,1,6,83.45,77.39,Not Placed
70501576,Pooja Yadav,IT,,,Present,43.55,8.57,4,5,85.22,,Not Placed
70500095,Vikram Kumar,CSE,,93,Present,98.78,6.78,4,4,55.73,94.88,Placed
70500427,Sneha Jain,AIML,sneha.jain@gmail.com,,Absent,,8.78,3,3,24.99,34.93,Placed
70500709,Arjun Sharma,IT,arjun.sharma@gmail.com,69,Present,62.39,8.78,,4,34.09,82.75,Placed
70500416,Arjun Mehta,IT,arjun_mehta@outlook.com,47,Present,73.1,8.57,4,,78.67,69.44,Not Placed
70501299,Karan Yadav,CSE,karan_yadav@outlook.com,86,Absent,,,1,3,59.86,44.61,Not Placed
70500840,Sneha Mehta,CSE,sneha.mehta@gmail.com,41,Present,74.58,6.74,0,5,,,Placed
70500843,Karan Mehta,IT,karan_mehta@outlook.com,67,Absent,,,3,,90.1,,Placed
70501752,Anjali Patel,CSE,anjali.patel@gmail.com,64,Absent,,7.97,0,,69.74,49.35,Not Placed
70500974,Riya Kumar,CSIT,,61,Present,55.5,7.36,,,,37.68,Not Placed
70501609,Karan Patel,AIML,karan.patel@gmail.com,69,Absent,,6.64,4,5,60.71,29.69,Not Placed
70500529,Sneha Verma,AIML,sneha_verma@outlook.com,48,Present,93.88,9.76,2,,43.07,91.67,Placed
70501784,Neha Singh,AIML,neha_singh@outlook.com,72,Present,34.51,,1,5,45.07,51.99,Not Placed
70501657,Pooja Verma,AIML,pooja_verma@outlook.com,76,Present,72.74,7.37,0,4,24.35,23.96,Placed
70500200,Amit Jain,DS,,97,Present,74.87,8.33,1,1,71.45,,Placed
70501961,Amit Verma,AIML,,68,Present,67.17,5.34,,,54.59,67.66,Not Placed
70500413,Rahul Kumar,DS,,94,Present,63.06,6.4,0,4,33.39,30.95,Placed
70501764,Karan Sharma,IT,karan_sharma@outlook.com,40,Present,88.24,6.49,4,4,31.85,87.39,Placed
70500687,Arjun Sharma,CSE,arjun.sharma@gmail.com,99,Present,81.83,5.55,1,,86.95,,Placed
70501814,Vikram Patel,IT,vikram_patel@outlook.com,66,Present,33.68,5.42,0,5,96.18,40.78,Placed
70501556,Pooja Gupta,CSE,,56,Present,74.26,6.27,4,2,,55.3,Placed
70501924,Vikram Patel,CSIT,vikram_patel@outlook.com,89,Present,36.22,,4,2,57.35,39.38,Not Placed
70501380,Riya Jain,DS,,,Absent,,,,5,85.75,31.58,Not Placed
70501838,Rahul Singh,IT,,49,Present,43.84,6.35,2,,45.85,82.33,Placed
70500507,Sneha Mehta,CSE,,76,Present,36.07,7.38,3,4,,38.53,Not Placed
70500097,Karan Yadav,IT,,57,Absent,,6.58,,4,48.41,82.94,Placed
70501484,Amit Gupta,IT,amit.gupta@gmail.com,50,Present,81.16,5.52,,2,32.09,51.95,Not Placed
70500775,Neha Das,AIML,neha.das@gmail.com,49,Present,24.34,6.23,0,4,25.38,49.79,Not Placed
70500485,Arjun Sharma,IT,arjun_sharma@outlook.com,,Absent,,6.78,4,6,,22.76,Placed
70500019,Amit Verma,CSIT,amit.verma@gmail.com,60,Absent,,8.83,0,5,81.07,86.01,Not Placed
70500343,Rahul Jain,AIML,,76,Absent,,,4,4,92.42,36.75,Placed
70500327,Arjun Verma,CSE,,,Absent,,5.72,,1,,,Placed
70500913,Karan Singh,CSIT,karan.singh@gmail.com,75,Absent,,9.33,0,6,74.19,40.81,Not Placed
70501607,Vikram Jain,CSIT,vikram.jain@gmail.com,89,Present,79.37,9.16,0,3,59.49,22.76,Not Placed
70500456,Rahul Verma,DS,,69,Present,35.08,6.9,0,,,82.98,Placed
70501130,Neha Verma,AIML,neha_verma@outlook.com,69,Absent,,5.19,1,,,43.55,Not Placed
70501976,Anjali Patel,CSE,,54,Absent,,6.94,,1,41.37,50.12,Placed
70501158,Anjali Mehta,DS,anjali.mehta@gmail.com,59,Present,25.75,,2,6,80.74,41.71,Placed
70501555,Vikram Mehta,CSIT,vikram_mehta@outlook.com,73,Present,40.72,5.85,0,2,78.89,81.37,Not Placed
70501987,Riya Singh,DS,,42,Present,67.98,7.54,4,4,,82.01,Not Placed
70501440,Karan Yadav,CSE,karan.yadav@gmail.com,94,Absent,,7.66,3,1,79.12,97.96,Not Placed
70500483,Vikram Yadav,AIML,,,Present,28.6,,,6,95.47,33.92,Not Placed
70500106,Sneha Yadav,CSIT,,59,Present,82.62,,2,,,31.78,Not Placed
70500762,Rahul Singh,CSIT,rahul.singh@gmail.com,47,Absent,,5.57,4,5,51.94,94.75,Placed
70500807,Anjali Verma,AIML,anjali_verma@outlook.com,76,Absent,,8.53,4,4,60.96,,Placed
70501503,Neha Singh,CSE,neha_singh@outlook.com,51,Present,47.19,5.64,3,5,80.65,51.25,Not Placed
70501858,Riya Kumar,IT,riya.kumar@gmail.com,44,Present,62.22,7.92,,4,79.55,,Placed
70500959,Pooja Verma,IT,,60,Present,56.84,,1,4,48.41,21.84,Placed
70501544,Sneha Das,CSE,sneha_das@outlook.com,67,Absent,,,3,2,77.08,71.78,Placed
70501459,Arjun Yadav,CSIT,arjun.yadav@gmail.com,82,Absent,,7.62,0,1,,54.76,Placed
70501793,Riya Sharma,CSE,riya.sharma@gmail.com,84,Absent,,7.07,1,6,22.21,,Not Placed
70500788,Arjun Kumar,DS,arjun.kumar@gmail.com,45,Present,67.03,7.59,4,6,51.59,65.35,Not Placed
70501650,Neha Verma,CSIT,neha_verma@outlook.com,,Present,84.79,6.47,2,3,70.14,39.5,Not Placed
70500257,Pooja Mehta,DS,pooja_mehta@outlook.com,73,Absent,,6.95,1,1,43.05,60.13,Not Placed
70501061,Pooja Das,CSE,,63,Absent,,8.57,0,4,63.47,,Placed
70500868,Pooja Kumar,IT,,75,Present,89.59,5.39,4,2,54.11,55.71,Not Placed
70500925,Anjali Das,CSE,,61,Absent,,8.42,4,1,49.35,58.43,Not Placed
70500267,Pooja Sharma,IT,,68,Present,29.05,,4,,84.57,34.01,Placed
70501782,Vikram Verma,CSIT,,,Absent,,8.94,4,5,,48.19,Not Placed
70500672,Arjun Yadav,DS,arjun.yadav@gmail.com,51,Present,67.39,5.33,,,80.52,27.7,Not Placed
70501761,Vikram Sharma,CSE,,47,Absent,,5.38,4,,84.22,79.18,Placed
70501257,Rahul Jain,DS,rahul_jain@outlook.com,91,Present,24.09,,2,5,56.34,,Placed
70501551,Sneha Mehta,CSIT,sneha_mehta@outlook.com,40,Absent,,7.05,3,,,,Not Placed
70500662,Pooja Das,IT,,,Present,30.38,8.72,4,6,78.55,30.4,Placed
70500443,Sneha Mehta,DS,sneha.mehta@gmail.com,87,Absent,,6.95,,,48.59,73.07,Not Placed
70500970,Amit Patel,DS,amit.patel@gmail.com,87,Absent,,,2,1,20.4,99.66,Not Placed
70501942,Anjali Verma,CSIT,,47,Present,31.75,6.72,0,,60.5,47.4,Not Placed
70501662,Arjun Sharma,AIML,,56,Absent,,8.13,,5,,64.28,Placed
70500315,Riya Verma,DS,,78,Absent,,,,,73.07,30.43,Placed
70500846,Anjali Yadav,CSIT,anjali.yadav@gmail.com,41,Absent,,5.79,,2,98.07,,Placed
70501286,Vikram Kumar,DS,vikram_kumar@outlook.com,92,Absent,,5.61,,5,56.37,,Not Placed
70500385,Amit Patel,DS,amit.patel@gmail.com,48,Absent,,,,2,36.05,48.14,Not Placed
70501367,Rahul Singh,CSE,rahul_singh@outlook.com,42,Absent,,6.24,4,,62.91,71.23,Placed
70501355,Rahul Sharma,AIML,rahul_sharma@outlook.com,61,Present,66.36,5.84,2,1,55.54,29.36,Placed
70500560,Vikram Mehta,IT,,51,Present,63.85,5.77,0,6,24.32,22.19,Placed
70500615,Pooja Yadav,DS,,,Present,67.13,7.88,,2,24.53,65.27,Placed
70500892,Riya Mehta,DS,riya_mehta@outlook.com,44,Present,97.59,,,,,56.11,Not Placed
70501887,Amit Verma,IT,,99,Absent,,5.02,4,6,63.42,,Placed
70501433,Neha Jain,CSIT,,71,Absent,,8.64,1,1,77.91,51.91,Placed
70501301,Sneha Jain,CSIT,sneha.jain@gmail.com,51,Present,84.49,8.82,,6,83.16,76.69,Not Placed
70501554,Arjun Patel,CSE,arjun.patel@gmail.com,67,Present,44.78,7.62,,2,78.33,,Not Placed
70501443,Anjali Gupta,CSE,anjali_gupta@outlook.com,56,Present,42.87,6.58,0,,80.33,62.21,Not Placed
70500425,Riya Patel,IT,,43,Absent,,5.14,0,1,46.65,58.69,Not Placed
70501283,Vikram Patel,CSIT,vikram_patel@outlook.com,47,Absent,,7.86,4,6,69.34,30.69,Placed
70501019,Sneha Yadav,IT,sneha.yadav@gmail.com,63,Absent,,,2,2,62.29,91.42,Placed
70500511,Neha Patel,AIML,neha.patel@gmail.com,77,Present,25.15,,3,,56.91,36.33,Not Placed
70501045,Arjun Sharma,CSE,arjun_sharma@outlook.com,49,Absent,,7.8,,4,38.02,,Not Placed
70500455,Riya Gupta,AIML,riya_gupta@outlook.com,49,Present,63.37,8.29,3,2,33.58,,Not Placed
70501123,Rahul Verma,IT,rahul_verma@outlook.com,50,Absent,,8.78,2,3,84.07,76.04,Not Placed
70501927,Amit Verma,AIML,,,Absent,,7.25,2,4,46.88,,Not Placed
70501953,Amit Jain,IT,,46,Present,96.81,8.97,,,45.29,61.73,Not Placed
70501195,Amit Singh,CSE,amit_singh@outlook.com,41,Absent,,7.76,,3,84.83,63.27,Not Placed
70501075,Riya Verma,CSIT,riya.verma@gmail.com,93,Absent,,8.79,0,1,77.69,80.47,Placed
70500788,Arjun Kumar,DS,arjun.kumar@gmail.com,45,Present,67.03,7.59,4,6,51.59,65.35,Not Placed
70500898,Amit Verma,AIML,amit.verma@gmail.com,,Present,80.15,7.91,0,1,60.37,64.95,Placed
70500398,Vikram Sharma,AIML,vikram.sharma@gmail.com,81,Present,53.49,7.18,1,3,52.38,,Not Placed
70500521,Rahul Gupta,AIML,,65,Present,57.51,,,5,,85.95,Placed
70500076,Riya Jain,IT,riya_jain@outlook.com,55,Present,49.63,9.6,3,,76.7,99.94,Placed
70501533,Sneha Verma,CSE,sneha.verma@gmail.com,54,Absent,,8.81,0,,77.74,26.24,Not Placed
70501518,Rahul Yadav,AIML,rahul.yadav@gmail.com,54,Present,24.68,5.26,2,6,99.07,79.84,Not Placed
70500463,Arjun Yadav,AIML,arjun.yadav@gmail.com,81,Present,70.37,8.34,2,2,44.21,33.81,Not Placed
70501092,Amit Sharma,CSE,amit_sharma@outlook.com,53,Absent,,6.17,1,2,72.78,51.67,Not Placed
70500060,Riya Mehta,DS,riya.mehta@gmail.com,96,Absent,,9.59,3,5,99.07,,Placed
70500565,Riya Singh,IT,riya_singh@outlook.com,60,Present,83.44,,1,,29.48,98.54,Not Placed
70500582,Pooja Kumar,IT,pooja_kumar@outlook.com,67,Present,56.35,5.41,0,3,55.44,,Placed
70500219,Amit Jain,CSIT,,55,Absent,,6.49,4,3,77.15,80.5,Placed
70501127,Anjali Sharma,AIML,,90,Present,38.89,6.61,,1,60.74,,Placed
70500465,Pooja Verma,CSIT,,,Present,98.99,5.83,1,1,89.17,95.4,Placed
70501274,Neha Jain,AIML,neha.jain@gmail.com,72,Present,76.4,5.9,4,5,,24.4,Placed
70501753,Pooja Sharma,DS,pooja.sharma@gmail.com,55,Absent,,7.54,,6,85,65.4,Not Placed
70500839,Anjali Mehta,IT,,,Present,27.51,,3,4,77.81,67.4,Not Placed
70500801,Rahul Kumar,CSIT,rahul.kumar@gmail.com,53,Present,98.9,,1,3,,29.54,Not Placed
70500607,Riya Yadav,IT,riya.yadav@gmail.com,47,Present,72.02,9.51,1,5,78.1,62.08,Not Placed
70500954,Karan Verma,DS,,59,Absent,,,4,4,,,Placed
70501350,Amit Mehta,CSIT,amit_mehta@outlook.com,64,Present,88.59,6.93,,1,52.8,34.19,Not Placed
70501370,Pooja Yadav,CSE,pooja_yadav@outlook.com,67,Absent,,9.61,,3,62.7,98.41,Placed
70501830,Pooja Yadav,CSIT,pooja.yadav@gmail.com,92,Present,54.49,7.25,3,,46.56,52.15,Placed
70501700,Neha Das,CSIT,,50,Present,42.93,5.96,2,4,97.1,82.74,Placed
